Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol	Gene type
ENSG00000101298	1266316	1309328	1	GO:0008150	biological_process	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0003674	molecular_function	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0003674	molecular_function	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0008150	biological_process	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0005623	cell	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0005622	intracellular	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0005575	cellular_component	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0005856	cytoskeleton	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0043226	organelle	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0005737	cytoplasm	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0006810	transport	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0016192	vesicle-mediated transport	SNPH	protein_coding
ENSG00000101298	1266316	1309328	1	GO:0007267	cell-cell signaling	SNPH	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0006259	DNA metabolic process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0034641	cellular nitrogen compound metabolic process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0006950	response to stress	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0000003	reproduction	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0008150	biological_process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0007049	cell cycle	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0007059	chromosome segregation	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0051276	chromosome organization	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0043226	organelle	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0043234	protein complex	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0003674	molecular_function	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005623	cell	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005634	nucleus	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005694	chromosome	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0000228	nuclear chromosome	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005575	cellular_component	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005622	intracellular	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0003674	molecular_function	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0043226	organelle	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0043234	protein complex	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0006259	DNA metabolic process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0006950	response to stress	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0034641	cellular nitrogen compound metabolic process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0007049	cell cycle	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0007059	chromosome segregation	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0051276	chromosome organization	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0000003	reproduction	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0008150	biological_process	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0000228	nuclear chromosome	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005575	cellular_component	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005622	intracellular	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005623	cell	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005634	nucleus	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0005694	chromosome	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0048856	anatomical structure development	RAD21L1	protein_coding
ENSG00000244588	1226056	1296421	1	GO:0022607	cellular component assembly	RAD21L1	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0003674	molecular_function	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0005975	carbohydrate metabolic process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0008150	biological_process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0009058	biosynthetic process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0009056	catabolic process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0006091	generation of precursor metabolites and energy	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0044281	small molecule metabolic process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0005737	cytoplasm	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0006464	cellular protein modification process	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0019899	enzyme binding	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0043226	organelle	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0005575	cellular_component	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0005623	cell	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0016791	phosphatase activity	PPP1R3D	protein_coding
ENSG00000132825	59936668	59940297	-1	GO:0005622	intracellular	PPP1R3D	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005575	cellular_component	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005634	nucleus	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005654	nucleoplasm	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0043226	organelle	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005622	intracellular	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005623	cell	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005737	cytoplasm	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005829	cytosol	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005575	cellular_component	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005623	cell	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005622	intracellular	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0043226	organelle	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005654	nucleoplasm	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005634	nucleus	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005829	cytosol	FAM217B	protein_coding
ENSG00000196227	59933764	59948680	1	GO:0005737	cytoplasm	FAM217B	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0043226	organelle	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005737	cytoplasm	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0007568	aging	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006790	sulfur compound metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0009058	biosynthetic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0034641	cellular nitrogen compound metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006520	cellular amino acid metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005829	cytosol	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0048856	anatomical structure development	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0044281	small molecule metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006950	response to stress	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0008150	biological_process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0003674	molecular_function	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0043167	ion binding	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005623	cell	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005576	extracellular region	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005575	cellular_component	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005622	intracellular	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0016874	ligase activity	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005615	extracellular space	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0003674	molecular_function	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0043167	ion binding	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0016874	ligase activity	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005615	extracellular space	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005575	cellular_component	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005576	extracellular region	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005623	cell	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005622	intracellular	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006790	sulfur compound metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0009058	biosynthetic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0034641	cellular nitrogen compound metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006520	cellular amino acid metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0043226	organelle	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005737	cytoplasm	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0005829	cytosol	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0006950	response to stress	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0008150	biological_process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0044281	small molecule metabolic process	GSS	protein_coding
ENSG00000100983	34928430	34955817	-1	GO:0048856	anatomical structure development	GSS	protein_coding
ENSG00000180205	45607939	45631268	-1	GO:0005575	cellular_component	WFDC9	protein_coding
ENSG00000180205	45607939	45631268	-1	GO:0005576	extracellular region	WFDC9	protein_coding
ENSG00000180205	45607939	45631268	-1	GO:0003674	molecular_function	WFDC9	protein_coding
ENSG00000180305	45629526	45631196	1	GO:0003674	molecular_function	WFDC10A	protein_coding
ENSG00000180305	45629526	45631196	1	GO:0005576	extracellular region	WFDC10A	protein_coding
ENSG00000180305	45629526	45631196	1	GO:0005575	cellular_component	WFDC10A	protein_coding
ENSG00000180305	45629526	45631196	1	GO:0030234	enzyme regulator activity	WFDC10A	protein_coding
ENSG00000180305	45629526	45631196	1	GO:0008150	biological_process	WFDC10A	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005737	cytoplasm	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0007049	cell cycle	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0034641	cellular nitrogen compound metabolic process	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0008150	biological_process	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005829	cytosol	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0006397	mRNA processing	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0030154	cell differentiation	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0048856	anatomical structure development	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005634	nucleus	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005623	cell	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003729	mRNA binding	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0043226	organelle	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005622	intracellular	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005575	cellular_component	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003723	RNA binding	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003674	molecular_function	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0007049	cell cycle	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0034641	cellular nitrogen compound metabolic process	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0008150	biological_process	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005737	cytoplasm	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0030154	cell differentiation	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0006397	mRNA processing	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005829	cytosol	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0043226	organelle	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005634	nucleus	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005623	cell	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005575	cellular_component	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0005622	intracellular	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003723	RNA binding	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003674	molecular_function	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003674	molecular_function	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003723	RNA binding	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003723	RNA binding	RBM38	protein_coding
ENSG00000132819	57391407	57409333	1	GO:0003674	molecular_function	RBM38	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0003674	molecular_function	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0003723	RNA binding	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005575	cellular_component	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005622	intracellular	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005623	cell	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005634	nucleus	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005730	nucleolus	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0043226	organelle	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0008150	biological_process	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0034641	cellular nitrogen compound metabolic process	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0006397	mRNA processing	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005654	nucleoplasm	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005575	cellular_component	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005622	intracellular	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005623	cell	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005634	nucleus	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005730	nucleolus	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0043226	organelle	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0008150	biological_process	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0034641	cellular nitrogen compound metabolic process	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0006397	mRNA processing	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0003674	molecular_function	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0003723	RNA binding	SNRPB2	protein_coding
ENSG00000125870	16729961	16742563	1	GO:0005654	nucleoplasm	SNRPB2	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005575	cellular_component	WFDC11	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005576	extracellular region	WFDC11	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005576	extracellular region	WFDC11	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005575	cellular_component	WFDC11	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005575	cellular_component	WFDC11	protein_coding
ENSG00000180083	45648563	45670270	-1	GO:0005576	extracellular region	WFDC11	protein_coding
ENSG00000168634	45702016	45708817	1	GO:0008150	biological_process	WFDC13	protein_coding
ENSG00000168634	45702016	45708817	1	GO:0005576	extracellular region	WFDC13	protein_coding
ENSG00000168634	45702016	45708817	1	GO:0030234	enzyme regulator activity	WFDC13	protein_coding
ENSG00000168634	45702016	45708817	1	GO:0005575	cellular_component	WFDC13	protein_coding
ENSG00000168634	45702016	45708817	1	GO:0003674	molecular_function	WFDC13	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0030234	enzyme regulator activity	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0005575	cellular_component	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0005576	extracellular region	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0003674	molecular_function	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0008150	biological_process	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0008150	biological_process	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0030234	enzyme regulator activity	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0005576	extracellular region	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0005575	cellular_component	WFDC10B	protein_coding
ENSG00000182931	45684653	45705019	-1	GO:0003674	molecular_function	WFDC10B	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0003674	molecular_function	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0008150	biological_process	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0007155	cell adhesion	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005886	plasma membrane	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005623	cell	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0043167	ion binding	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005575	cellular_component	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005886	plasma membrane	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0007155	cell adhesion	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0008150	biological_process	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005575	cellular_component	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0043167	ion binding	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005623	cell	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0003674	molecular_function	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0008150	biological_process	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0007155	cell adhesion	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005886	plasma membrane	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0003674	molecular_function	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005623	cell	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0043167	ion binding	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005575	cellular_component	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0003674	molecular_function	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005623	cell	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0043167	ion binding	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005575	cellular_component	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0008150	biological_process	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0007155	cell adhesion	CDH26	protein_coding
ENSG00000124215	59958427	60034011	1	GO:0005886	plasma membrane	CDH26	protein_coding
ENSG00000149651	45722351	45725830	1	GO:0005576	extracellular region	SPINT4	protein_coding
ENSG00000149651	45722351	45725830	1	GO:0030234	enzyme regulator activity	SPINT4	protein_coding
ENSG00000149651	45722351	45725830	1	GO:0005575	cellular_component	SPINT4	protein_coding
ENSG00000149651	45722351	45725830	1	GO:0003674	molecular_function	SPINT4	protein_coding
ENSG00000149651	45722351	45725830	1	GO:0008150	biological_process	SPINT4	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0003674	molecular_function	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005623	cell	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005622	intracellular	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005615	extracellular space	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005634	nucleus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005576	extracellular region	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005575	cellular_component	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008289	lipid binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043167	ion binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043226	organelle	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005654	nucleoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0048856	anatomical structure development	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0007165	signal transduction	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008283	cell proliferation	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005886	plasma membrane	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005737	cytoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005730	nucleolus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008150	biological_process	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0006810	transport	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0003674	molecular_function	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005886	plasma membrane	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005737	cytoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005730	nucleolus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0006810	transport	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008150	biological_process	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0048856	anatomical structure development	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0007165	signal transduction	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008283	cell proliferation	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005634	nucleus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005623	cell	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005622	intracellular	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005615	extracellular space	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008289	lipid binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043167	ion binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005575	cellular_component	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005576	extracellular region	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043226	organelle	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005654	nucleoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005654	nucleoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043226	organelle	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005623	cell	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005634	nucleus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005576	extracellular region	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005615	extracellular space	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005622	intracellular	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005575	cellular_component	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008289	lipid binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043167	ion binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0003674	molecular_function	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008283	cell proliferation	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008150	biological_process	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0006810	transport	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005886	plasma membrane	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005730	nucleolus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005737	cytoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0007165	signal transduction	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0048856	anatomical structure development	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0048856	anatomical structure development	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0007165	signal transduction	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005886	plasma membrane	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008283	cell proliferation	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0006810	transport	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008150	biological_process	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005737	cytoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005730	nucleolus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0008289	lipid binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043167	ion binding	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005575	cellular_component	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005623	cell	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0043226	organelle	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005654	nucleoplasm	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005622	intracellular	SDCBP2	protein_coding
